bigg.reaction:EDA,MNXR153444,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:EDA,MNXR153444,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:F6PA,MNXR135796,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:F6PA,MNXR135796,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:FBA,MNXR153519,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:FBA,MNXR153519,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:GAPD,MNXR191943,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:GAPD,MNXR191943,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:TALA,MNXR112107,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:TALA,MNXR112107,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:TKT1,MNXR152015,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:TKT1,MNXR152015,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:TKT2,MNXR106812,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:TKT2,MNXR106812,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:TPI,MNXR146574,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
biggR:TPI,MNXR146574,"MetaNetX maps g3p to a compound that does not specify isomerism, but the InCHI specified in BiGG is actually specific for the D isomer."
bigg.reaction:SUCDi,MNXR144342,"MetaNetX generally uses ubiquinone-2 for SABIO-RK's ubiquinone measurments."
biggR:SUCDi,MNXR144342,"MetaNetX generally uses ubiquinone-2 for SABIO-RK's ubiquinone measurments."
